transcript_id,CM_D18_R2,CM_D3_R2,CM_D0_R2,CM_D18_R1,CM_D3_R1,CM_D0_R1
ENST00000514429,0,0,0,0,0,0
MSTRG.34280.6,0,0,0,743,0,0
ENST00000512288,0,0,0,0,0,0
ENST00000603441,0,6,0,0,0,1
ENST00000508405,0,0,0,0,0,0
ENST00000511210,0,0,0,0,0,0
ENST00000515380,0,1,0,0,0,0
ENST00000730857,0,0,0,0,0,0
ENST00000651145,0,0,0,0,0,0
ENST00000689365,0,0,0,0,0,0
ENST00000730856,0,3,0,0,0,0
ENST00000659285,0,0,0,0,0,0
ENST00000730858,0,0,0,8,0,0
MSTRG.34280.1,160,484,17,211,45,28
ENST00000477670,12,35,6,11,19,12
ENST00000508244,1224,291,0,705,307,275
ENST00000651892,384,3,453,173,0,2
ENST00000676160,31,63,0,44,41,0
ENST00000509849,145,35,5,0,0,0
ENST00000955438,235,0,0,0,532,0
ENST00000510830,6,15,5,2,0,0
ENST00000509957,11,50,2,0,24,11
ENST00000504716,1,1,3,14,0,0
ENST00000505121,4,2,0,1,0,0
ENST00000675149,25,40,0,17,8,7
ENST00000425232,12,263,2,0,0,0
ENST00000676304,1,14,0,10,4,0
ENST00000511781,1,0,0,0,0,0
ENST00000676290,20,23,4,0,5,3
ENST00000505431,1,1,1,2,1,1
ENST00000675547,5,162,0,10,0,5
ENST00000437639,5,35,22,18,13,6
ENST00000490461,2,5,0,1,2,2
ENST00000650795,3,27,0,5,11,0
ENST00000834586,1,1,0,0,0,3
ENST00000969937,0,0,0,0,0,0
ENST00000896264,0,0,0,0,0,0
ENST00000937458,0,0,0,0,0,0
ENST00000937460,0,3,0,4,4,0
ENST00000502533,0,2,5,3,7,4
ENST00000937462,0,0,2,0,3,4
ENST00000381843,0,11,99,2,119,253
ENST00000937459,0,0,0,0,0,0
ENST00000969938,0,0,0,0,0,0
ENST00000937461,0,0,0,0,0,0
ENST00000513532,0,47,0,0,0,0
ENST00000507675,0,4,7,1,1,8
ENST00000603896,42,32,26,35,3,11
ENST00000231498,3034,2642,6887,2240,2955,3634
ENST00000508182,1,5,5,1,3,2
ENST00000515054,1,2,5,1,1,5
ENST00000516071,1,10,0,0,2,1
ENST00000507233,1,1,1,1,1,2
ENST00000863540,0,0,67,0,0,0
ENST00000863541,0,0,0,0,0,0
ENST00000928085,0,185,0,0,0,0
ENST00000863542,0,0,0,0,0,7
ENST00000941054,0,0,0,0,0,0
ENST00000510699,0,0,0,0,0,0
ENST00000410811,0,1,0,0,0,0
ENST00000504564,2,0,0,0,4,4
ENST00000511906,119,132,67,313,104,175
ENST00000505799,1,1,1,2,1,1
ENST00000265107,614,0,883,646,695,563
ENST00000928086,148,0,0,0,0,0
ENST00000504141,7,11,4,8,6,4
ENST00000834476,1,1,0,0,0,0
ENST00000384016,2,0,1,3,0,2
ENST00000507136,2,1,1,1,2,1
ENST00000508730,1,1,1,1,1,1
ENST00000637595,0,16,0,0,3,0
ENST00000620847,0,5,0,0,0,0
ENST00000344622,0,3,0,0,4,0
ENST00000326524,0,665,0,6,500,20
ENST00000854000,0,0,0,0,0,0
ENST00000381826,0,0,0,0,0,0
ENST00000427982,0,0,0,0,0,0
ENST00000515058,0,0,0,0,20,0
ENST00000510177,0,0,0,0,1,0
ENST00000502572,0,0,0,0,0,0
MSTRG.34295.2,0,484,0,0,314,7
ENST00000715998,0,0,0,0,0,0
ENST00000637926,0,5,0,0,14,0
ENST00000716015,0,0,0,0,5,0
ENST00000503382,0,24,0,0,8,0
ENST00000811685,0,11,0,0,23,0
MSTRG.34295.7,0,47,0,0,0,0
ENST00000514532,0,217,0,0,147,0
ENST00000655756,0,119,0,0,203,6
ENST00000510986,0,5,0,0,14,0
ENST00000811474,0,0,0,0,0,0
ENST00000513673,0,0,0,0,0,0
ENST00000811759,0,0,0,0,0,0
ENST00000811760,0,0,0,0,0,0
ENST00000510938,0,0,0,0,0,0
ENST00000811615,0,0,0,0,0,0
ENST00000811476,0,0,0,0,0,0
ENST00000503870,0,0,0,0,0,0
ENST00000811478,0,0,0,0,0,0
ENST00000811473,0,0,0,0,0,0
ENST00000811477,0,0,0,0,0,0
ENST00000716016,0,0,0,0,0,0
ENST00000811475,0,0,0,0,0,0
ENST00000716017,0,0,0,0,0,0
ENST00000506429,0,0,0,0,0,0
ENST00000716019,0,0,0,0,0,0
ENST00000716018,0,0,0,0,0,0
ENST00000669619,0,0,0,0,0,0
ENST00000666505,0,0,0,0,0,0
ENST00000513039,0,0,0,0,0,0
ENST00000652286,0,0,0,0,0,0
ENST00000669275,0,0,0,0,0,0
ENST00000662564,0,0,0,0,0,0
ENST00000671526,0,0,0,0,0,0
ENST00000750372,0,0,0,0,0,0
ENST00000750620,0,0,0,0,0,0
ENST00000508853,0,0,0,0,0,0
ENST00000750373,0,0,0,0,0,0
ENST00000769379,0,5,0,0,5,0
ENST00000769378,0,0,0,0,0,0
ENST00000354891,0,64,0,12,54,0
ENST00000322350,0,0,0,0,0,0
ENST00000504709,0,27,0,0,60,0
ENST00000512496,0,0,0,0,1,0
MSTRG.34303.2,0,517,0,0,1200,0
MSTRG.34303.3,0,764,0,0,2334,4
MSTRG.34303.4,0,125,0,0,494,0
MSTRG.34303.5,0,0,0,0,140,0
MSTRG.34303.6,0,229,0,0,486,0
MSTRG.34303.7,0,222,0,0,253,2
MSTRG.34303.8,0,322,0,0,971,0
MSTRG.34303.10,0,690,0,0,1193,0
ENST00000505267,0,0,0,0,0,0
ENST00000656982,0,0,0,0,0,0
ENST00000512603,0,0,0,0,0,0
ENST00000653716,0,0,0,0,0,0
ENST00000761332,0,0,0,0,0,0
ENST00000514377,0,0,0,0,0,0
ENST00000671615,0,0,0,0,0,0
ENST00000336740,0,0,0,0,0,0
ENST00000397202,0,0,0,0,0,0
ENST00000508986,0,1,0,0,0,0
ENST00000513087,0,1,0,0,0,0
ENST00000771176,0,0,0,0,0,0
ENST00000508868,0,0,0,0,0,0
ENST00000397210,0,0,0,0,0,0
ENST00000506135,0,0,0,0,0,0
ENST00000508131,0,0,0,0,0,0
ENST00000514476,0,0,0,0,1,0
ENST00000510469,0,2,0,0,0,0
ENST00000513131,0,0,0,0,0,0
ENST00000702653,0,0,0,0,0,0
ENST00000510137,0,0,0,0,0,0
ENST00000758691,0,0,0,0,0,0
MSTRG.34303.9,4,1851,0,0,5460,8
ENST00000736357,0,0,0,0,0,0
ENST00000692264,10,12,2,6,9,31
ENST00000884640,0,0,0,0,0,0
ENST00000263408,0,0,0,0,0,0
ENST00000509186,0,0,0,0,0,0
ENST00000884642,0,0,0,0,0,0
ENST00000884641,0,0,0,0,0,0
ENST00000884643,0,0,0,0,0,0
ENST00000695880,0,0,0,0,0,0
ENST00000695881,0,0,0,0,0,0
ENST00000884639,0,0,0,0,0,0
ENST00000884645,0,0,0,0,0,0
ENST00000884646,0,0,0,0,0,0
ENST00000884647,0,0,0,0,0,0
ENST00000884644,0,0,0,0,0,0
ENST00000695882,0,0,0,0,0,0
ENST00000695883,0,0,0,0,0,0
ENST00000696106,0,0,0,0,0,0
ENST00000467285,0,0,0,0,0,0
ENST00000339788,0,0,0,0,0,0
ENST00000908971,0,0,0,0,0,0
ENST00000908974,0,0,0,0,0,0
ENST00000908976,0,2,0,0,0,102
ENST00000908977,0,0,0,0,0,0
ENST00000908978,0,0,0,0,0,0
ENST00000908980,0,0,0,0,0,0
ENST00000955947,0,0,0,0,0,0
ENST00000908973,0,0,0,0,0,0
ENST00000509337,0,0,0,0,0,0
ENST00000955948,0,0,0,0,0,0
ENST00000908981,0,0,0,0,0,0
ENST00000908972,0,0,0,0,0,0
ENST00000908982,0,0,0,0,0,0
ENST00000507539,0,3,0,0,0,4
ENST00000511792,0,0,0,0,0,0
ENST00000503513,0,0,0,0,0,0
ENST00000515700,0,0,0,0,0,0
ENST00000513052,0,0,0,3,0,0
ENST00000515269,0,0,0,0,0,0
ENST00000511536,0,0,0,0,0,0
ENST00000509457,0,0,0,0,0,0
ENST00000795143,0,2,0,0,0,0
ENST00000507990,0,0,0,0,0,0
ENST00000545653,35,0,0,0,0,0
ENST00000320816,499,0,0,0,0,0
ENST00000908975,8,297,146,1244,197,0
ENST00000908979,2,0,0,1,0,0
ENST00000502879,1,4,0,4,1,1
ENST00000512525,3,3,0,5,13,0
ENST00000505968,13,1,1,20,3,2
ENST00000502388,3,0,0,1,0,0
ENST00000929709,0,0,0,0,0,0
ENST00000263409,0,0,0,4,0,0
ENST00000952492,0,0,0,0,0,0
ENST00000952491,0,0,0,0,0,0
ENST00000952493,0,0,0,0,0,0
ENST00000506003,0,0,0,0,0,0
ENST00000511561,0,0,0,0,0,0
ENST00000670079,0,0,0,0,0,23
ENST00000660661,0,0,0,0,0,0
ENST00000652922,0,0,0,0,0,0
ENST00000666123,0,0,0,0,0,0
ENST00000658674,0,0,0,0,0,0
ENST00000671056,0,0,0,0,0,0
ENST00000669394,0,0,0,0,0,0
ENST00000670215,0,0,0,0,0,0
ENST00000671098,0,0,0,0,0,0
ENST00000581972,0,0,0,0,0,0
ENST00000657740,0,0,0,0,0,0
ENST00000661968,0,0,0,0,0,0
ENST00000500817,0,0,0,0,0,0
ENST00000514291,0,0,0,0,0,0
ENST00000507786,0,0,0,0,0,0
ENST00000728191,0,0,0,19,6,6
ENST00000847647,0,0,0,0,0,0
ENST00000511734,0,0,0,0,0,0
ENST00000662290,0,0,0,0,0,0
ENST00000847593,0,0,0,0,0,0
ENST00000847594,0,0,0,0,0,0
ENST00000847596,0,0,0,0,0,0
ENST00000847597,0,0,0,0,0,0
ENST00000506463,0,0,0,0,0,0
ENST00000847649,0,0,0,0,0,0
ENST00000847650,0,0,0,0,0,0
ENST00000847651,0,0,0,0,0,0
ENST00000847652,0,0,0,0,0,0
ENST00000847653,0,0,0,0,0,0
ENST00000847654,0,0,0,0,0,0
ENST00000847655,0,0,0,0,0,0
ENST00000847648,0,0,0,0,0,0
ENST00000847621,0,0,0,0,0,0
ENST00000636516,0,0,0,0,0,0
ENST00000685305,0,0,0,0,0,0
ENST00000847595,0,0,0,0,0,0
ENST00000847599,0,0,0,0,0,0
ENST00000847600,0,0,0,0,0,0
ENST00000847601,0,0,0,0,0,0
ENST00000847602,0,0,0,0,0,0
ENST00000847603,0,0,0,0,0,0
ENST00000847604,0,0,0,0,0,0
ENST00000847605,0,0,0,0,0,0
ENST00000847606,0,0,0,0,0,0
ENST00000847607,0,0,0,0,0,0
ENST00000847608,0,0,0,0,0,0
ENST00000847609,0,0,0,0,0,0
ENST00000847610,0,0,0,0,0,0
ENST00000847611,0,0,0,0,0,0
ENST00000847612,0,0,0,0,0,0
ENST00000847614,0,0,0,0,0,0
ENST00000847598,0,0,0,0,0,0
ENST00000847613,0,0,0,0,0,0
ENST00000847656,0,0,0,0,0,0
ENST00000847615,0,0,0,0,0,0
ENST00000513480,0,0,0,0,0,0
ENST00000847616,0,0,0,0,0,0
ENST00000847617,0,0,0,0,0,0
ENST00000505442,0,0,0,0,0,0
ENST00000847618,0,0,0,0,0,0
ENST00000514586,0,0,0,0,0,0
ENST00000847619,0,0,0,0,0,0
ENST00000847620,0,0,0,0,0,0
ENST00000847622,0,0,0,0,0,0
ENST00000688648,0,0,0,0,0,0
ENST00000847623,0,0,0,0,0,0
ENST00000847624,0,0,0,0,0,0
ENST00000847625,0,0,0,0,0,0
ENST00000847628,0,0,0,0,0,0
ENST00000847633,0,0,0,0,3,0
ENST00000847634,0,0,0,0,0,0
ENST00000847630,0,0,0,0,0,0
ENST00000847626,0,0,0,0,0,0
ENST00000847627,0,0,0,0,0,0
ENST00000847629,0,0,0,0,0,0
ENST00000847631,0,0,0,0,0,0
ENST00000847632,0,0,0,0,0,0
ENST00000847635,0,0,0,0,0,0
ENST00000847636,0,0,0,0,0,0
ENST00000847637,0,0,0,0,0,0
ENST00000847638,0,0,0,0,0,0
ENST00000847640,0,0,0,0,0,0
ENST00000847641,0,0,0,0,0,0
ENST00000847642,0,0,0,0,0,0
ENST00000847643,0,0,0,0,0,0
ENST00000847644,0,0,0,0,0,0
ENST00000847639,0,0,0,0,0,0
ENST00000847645,0,0,0,0,0,0
ENST00000654447,0,0,0,0,0,0
ENST00000660306,0,0,0,0,0,0
ENST00000847646,0,0,0,0,0,0
ENST00000512519,0,7,3,12,3,0
ENST00000880313,0,638,0,0,0,0
ENST00000502536,0,9,7,0,59,7
ENST00000880315,0,70,0,0,0,0
ENST00000959611,0,0,0,0,0,0
ENST00000513831,0,4,0,0,0,0
ENST00000509237,0,0,0,0,0,0
ENST00000508882,0,3,0,0,0,0
ENST00000511516,0,3,0,0,52,0
ENST00000857125,0,0,15,0,0,0
ENST00000711063,0,0,35,0,0,0
ENST00000503698,0,0,2,0,0,1
ENST00000509567,0,0,0,0,0,0
ENST00000503376,0,0,1,0,1,3
ENST00000453190,2737,1365,958,2134,3460,983
ENST00000872130,17,0,0,0,0,0
ENST00000872131,5,4,0,0,2,0
ENST00000508477,1,1,2,2,8,2
ENST00000503088,6,2,0,0,8,0
ENST00000506990,2,3,1,1,1,0
ENST00000512723,1,1,1,1,2,1
ENST00000788940,42,33,16,113,106,37
ENST00000500733,82,0,0,0,16,0
ENST00000880314,20,0,325,353,275,88
ENST00000274276,286,0,26,0,0,0
ENST00000357387,1742,557,1089,1454,30,0
ENST00000296782,668,738,425,917,1365,1225
ENST00000514735,66,8,0,0,0,0
ENST00000505927,4,1,2,5,1,2
ENST00000515846,1,6,2,1,0,3
ENST00000510711,34,36,18,3,53,34
ENST00000513566,11,9,4,1,7,3
MSTRG.34321.1,2,4,5,6,24,0
ENST00000504674,50,46,55,34,52,30
ENST00000821159,0,0,0,0,0,0
ENST00000507275,23,23,32,62,50,14
ENST00000636863,0,0,0,0,0,0
ENST00000637375,0,0,0,0,0,0
ENST00000362682,0,0,0,0,0,0
ENST00000963428,0,0,0,0,0,0
ENST00000509543,0,0,0,0,0,0
ENST00000937637,0,0,0,0,0,0
ENST00000503936,0,0,8,0,0,0
ENST00000504251,0,0,0,0,0,0
ENST00000771259,0,0,0,0,0,4
ENST00000771255,0,7,12,0,6,4
ENST00000771256,0,0,0,0,0,0
ENST00000771257,0,0,0,0,0,0
ENST00000391265,0,0,0,0,0,0
ENST00000636106,7,3,0,0,0,0
ENST00000686725,5,5,8,4,0,2
ENST00000302472,73,42,42,251,0,49
ENST00000514343,19,0,0,20,0,0
ENST00000512578,10,18,0,1,0,0
ENST00000513635,7,0,0,3,0,0
ENST00000337702,1366,255,529,456,279,590
ENST00000877600,2,1,0,0,2,0
MSTRG.34327.7,107,314,0,414,520,0
MSTRG.34327.8,7,3,5,582,0,6
ENST00000937638,14,7,2,3,3,0
MSTRG.34327.12,19,23,0,42,0,0
ENST00000511730,2,4,0,0,0,0
ENST00000771254,4,0,0,0,0,0
ENST00000771258,5,0,0,0,0,0
ENST00000397128,2139,1315,1387,1383,1551,1501
ENST00000354209,7,5,12,9,1,39
ENST00000513152,14,7,15,8,4,7
ENST00000505783,4,4,4,7,11,4
ENST00000506652,1,69,69,130,18,38
ENST00000509874,1,1,0,2,0,0
ENST00000296800,9,7,4,17,8,21
ENST00000511248,81,110,40,61,47,34
ENST00000397006,2,0,0,3,0,0
ENST00000691528,16,15,26,11,52,57
ENST00000381677,0,10,0,9,0,0
ENST00000894490,0,0,0,0,0,0
ENST00000254691,34,84,28,150,21,20
ENST00000511787,0,0,0,0,0,0
ENST00000509877,0,0,0,0,0,0
ENST00000916325,0,0,0,0,0,0
ENST00000916326,0,0,0,0,0,0
ENST00000916327,0,0,0,0,0,0
ENST00000916329,0,0,0,0,0,0
ENST00000916328,0,0,0,0,0,0
ENST00000916330,0,0,0,0,0,0
ENST00000504562,0,295,0,0,0,120
MSTRG.34334.2,3489,171,97,29,7342,125
ENST00000274242,7487,6238,6979,8692,4439,10234
MSTRG.34334.1,517,3548,2116,3447,194,9565
ENST00000507642,216,31,129,631,169,104
ENST00000390994,3,13,9,0,7,8
ENST00000508493,6,122,83,17,42,149
ENST00000908409,0,0,0,0,0,0
ENST00000971307,0,0,0,0,0,0
ENST00000908411,0,0,0,0,0,0
ENST00000908410,0,0,0,0,0,0
ENST00000908412,0,0,0,0,0,0
ENST00000971308,0,0,0,0,0,0
ENST00000489457,0,0,0,0,0,0
ENST00000908415,0,0,0,0,0,0
ENST00000908416,0,0,0,0,0,0
ENST00000908417,0,0,0,0,0,0
ENST00000971310,0,0,0,0,0,0
ENST00000696333,0,0,0,0,0,0
ENST00000908413,0,0,0,0,0,0
ENST00000908414,0,0,0,0,0,0
ENST00000706664,0,0,0,0,0,0
ENST00000706665,0,0,0,0,0,0
ENST00000696334,0,0,0,0,0,0
ENST00000908418,0,0,0,0,0,0
ENST00000971311,0,0,0,0,0,0
ENST00000971309,0,0,0,0,0,0
ENST00000706666,0,0,0,0,0,0
ENST00000517289,0,0,0,0,0,0
ENST00000706667,0,0,0,0,0,0
ENST00000706668,0,0,0,0,0,0
ENST00000486779,0,0,0,0,0,0
ENST00000504890,0,0,0,0,0,0
ENST00000494960,0,0,0,0,0,0
ENST00000696442,0,0,0,0,0,0
ENST00000511934,0,0,0,0,0,0
ENST00000503890,0,0,0,0,0,0
ENST00000515297,0,0,0,0,0,0
ENST00000399564,0,0,0,0,0,0
ENST00000506092,0,0,0,0,0,0
ENST00000508575,0,0,0,0,0,0
ENST00000696441,8,0,0,0,0,0
ENST00000313164,11,8,5,16,0,0
ENST00000464864,10,0,0,0,0,0
ENST00000905249,0,0,0,0,0,0
ENST00000337836,0,0,0,0,0,0
ENST00000905251,0,0,0,0,0,0
ENST00000905250,0,0,0,0,0,0
ENST00000905271,0,0,0,0,0,0
ENST00000905282,0,0,0,0,0,0
ENST00000905272,0,0,0,0,0,0
ENST00000263413,0,0,0,0,0,0
ENST00000905253,0,0,0,0,0,0
ENST00000905276,0,0,0,0,0,0
ENST00000905260,0,0,0,0,0,0
ENST00000905255,0,0,0,0,0,0
ENST00000905254,0,0,0,0,0,0
ENST00000905252,0,0,0,0,0,0
ENST00000942837,0,0,0,0,0,0
ENST00000905278,0,0,0,0,0,0
ENST00000942838,0,0,0,0,0,0
ENST00000942836,0,0,0,0,0,0
ENST00000905258,0,0,0,0,0,0
ENST00000942842,0,0,0,0,0,0
ENST00000905259,0,0,0,0,0,0
ENST00000905257,0,0,0,0,0,0
ENST00000905256,0,0,0,0,0,0
ENST00000905273,0,0,0,0,0,0
ENST00000905262,0,0,0,0,0,0
ENST00000905261,0,0,0,0,0,0
ENST00000942839,0,0,0,0,0,0
ENST00000905277,0,0,0,0,0,0
ENST00000905281,0,0,0,0,0,0
ENST00000905280,0,0,0,0,0,0
ENST00000905279,0,0,0,0,0,0
ENST00000942841,0,0,0,0,0,0
ENST00000905266,0,0,0,0,0,0
ENST00000905263,0,0,0,0,0,0
ENST00000905264,0,0,0,0,0,0
ENST00000706654,0,0,0,0,0,0
ENST00000905274,0,0,0,0,0,0
ENST00000905270,0,0,0,0,0,0
ENST00000905269,0,0,0,0,0,0
ENST00000905265,0,0,0,0,0,0
ENST00000942840,0,0,0,0,0,0
ENST00000905267,0,0,0,0,0,0
ENST00000905268,0,0,0,0,0,0
ENST00000830208,0,0,0,0,0,0
ENST00000461473,0,0,0,0,0,0
ENST00000706655,0,0,0,0,0,0
ENST00000475349,0,0,0,0,0,0
ENST00000473450,0,0,0,0,0,0
ENST00000433294,0,0,0,0,0,0
ENST00000695764,0,0,0,0,0,0
ENST00000706656,0,0,0,0,0,0
ENST00000417809,0,0,0,0,0,0
ENST00000905275,10,0,0,0,0,0
ENST00000773550,0,0,0,0,0,0
ENST00000773551,0,0,0,0,0,0
ENST00000773552,0,0,0,0,0,0
ENST00000773553,0,0,0,0,0,0
ENST00000773554,0,0,0,0,0,0
ENST00000773701,0,15,0,0,3,0
ENST00000773702,0,0,0,0,0,0
ENST00000773703,0,0,0,0,0,0
ENST00000773704,0,0,0,0,0,0
ENST00000773705,0,0,0,0,0,0
ENST00000377801,253,3056,4,83,1394,0
ENST00000972073,0,0,0,0,0,0
ENST00000919063,0,0,0,0,0,0
ENST00000899739,0,0,0,0,0,0
ENST00000196371,0,0,0,0,0,0
ENST00000972069,0,0,0,0,0,0
ENST00000972070,0,0,0,0,0,0
ENST00000972068,0,0,0,0,0,0
ENST00000899740,0,0,0,0,0,0
ENST00000899738,0,0,0,0,0,0
ENST00000972071,0,0,11,0,0,0
ENST00000972072,0,0,0,0,0,0
ENST00000512084,0,0,0,0,0,0
ENST00000510634,0,0,0,0,0,0
ENST00000509987,0,0,0,0,0,0
ENST00000972074,0,0,0,0,0,0
ENST00000508557,0,0,0,0,0,0
ENST00000503374,0,0,1,0,0,0
ENST00000792016,0,0,0,0,0,0
ENST00000513081,0,0,0,0,0,0
ENST00000514723,0,0,0,0,0,0
ENST00000791749,0,0,0,0,0,0
ENST00000791750,0,0,0,0,0,0
ENST00000651810,0,0,0,0,0,0
ENST00000791751,0,0,0,0,0,0
ENST00000791755,0,0,0,0,0,0
ENST00000791752,0,0,0,0,0,0
ENST00000654321,0,0,0,0,0,0
ENST00000791756,0,0,0,0,0,0
ENST00000508458,0,0,0,0,0,0
ENST00000716686,0,0,0,0,0,0
ENST00000510509,0,0,0,0,0,0
ENST00000791753,0,0,0,0,0,0
ENST00000791754,0,0,0,0,0,0
ENST00000897875,0,0,0,25,0,0
ENST00000513496,0,0,0,0,0,0
ENST00000897876,0,0,0,0,0,0
ENST00000281623,0,0,0,0,0,0
ENST00000897877,0,0,0,0,0,0
ENST00000970666,0,0,0,0,0,0
ENST00000504463,0,0,0,0,0,0
ENST00000509134,0,0,0,0,0,0
ENST00000506496,0,0,0,1,0,0
ENST00000505566,0,0,0,13,0,0
ENST00000897874,13,0,0,0,0,0
ENST00000296812,19,23,0,5,0,0
ENST00000851336,0,0,1,0,15,0
ENST00000851335,0,0,0,0,0,0
ENST00000949593,0,0,0,0,0,0
ENST00000505931,1,12,5,0,8,5
ENST00000381647,3500,3879,2812,3770,4962,2735
ENST00000509976,3,2,1,1,4,1
MSTRG.34340.6,5,2234,243,47,14,517
MSTRG.34341.1,7,7,7,34,6,0
ENST00000230882,0,0,0,260,0,0
ENST00000887697,0,0,0,0,0,0
ENST00000887685,0,0,0,0,0,0
ENST00000887698,0,0,0,0,0,0
ENST00000887686,0,0,0,0,0,0
ENST00000887687,0,0,0,0,0,0
ENST00000887688,0,0,0,0,0,0
ENST00000887689,0,0,0,0,0,0
ENST00000887690,0,0,0,0,0,0
ENST00000887699,0,0,0,0,0,0
ENST00000887691,0,0,0,0,0,0
ENST00000615111,0,0,0,0,0,0
ENST00000620156,0,0,0,0,0,0
ENST00000513671,0,0,0,0,0,0
ENST00000887692,0,0,0,0,0,0
ENST00000887694,0,0,0,0,0,0
ENST00000887695,0,0,0,0,0,0
ENST00000887696,0,0,0,0,0,0
ENST00000506867,0,0,0,0,0,8
ENST00000505006,0,0,0,0,0,0
ENST00000887700,0,0,0,0,0,0
ENST00000618088,0,0,0,0,0,0
ENST00000612382,0,0,0,0,0,0
ENST00000887701,0,0,0,0,0,0
ENST00000887702,0,0,0,0,0,0
ENST00000612626,0,0,0,0,0,0
ENST00000537449,0,0,0,0,0,0
ENST00000887703,0,0,0,0,0,0
ENST00000887704,0,0,0,0,0,0
ENST00000887705,0,0,0,0,0,0
ENST00000511135,0,0,0,0,0,0
ENST00000357703,0,0,0,0,0,0
ENST00000622294,0,0,0,0,0,0
ENST00000887693,88,34,18,0,12,26
ENST00000507707,12,7,22,22,23,41
ENST00000513625,6,0,0,0,0,0
ENST00000509362,0,3,0,0,0,0
ENST00000513797,0,0,0,0,0,0
ENST00000945659,0,0,0,3,0,0
ENST00000440285,0,0,0,0,0,0
ENST00000889542,0,0,0,0,0,0
ENST00000512796,0,0,0,0,0,0
ENST00000514009,0,1,28,2,6,8
ENST00000511389,0,0,0,0,0,0
ENST00000501221,0,0,0,0,0,0
ENST00000889543,0,0,0,0,0,0
ENST00000889544,0,0,0,0,0,0
ENST00000889545,0,0,0,0,0,0
ENST00000945660,0,0,2,13,0,2
ENST00000326035,118,0,0,0,0,0
ENST00000881081,0,0,1,0,0,0
ENST00000881080,0,0,0,0,0,0
ENST00000388827,0,0,46,0,0,0
ENST00000927600,0,0,0,0,0,0
ENST00000927601,0,0,0,0,0,0
ENST00000927603,0,0,0,0,0,0
ENST00000927602,0,83,2,29,18,96
ENST00000506577,0,0,0,0,0,0
ENST00000507920,0,0,0,0,0,0
ENST00000514218,0,0,0,0,0,0
ENST00000513303,0,0,0,0,0,0
ENST00000510965,0,2,0,11,1,0
ENST00000606056,0,0,0,0,0,0
ENST00000510650,0,0,0,0,0,0
ENST00000515626,0,0,0,1,0,0
ENST00000771674,0,4,0,0,0,0
ENST00000771671,0,0,0,0,0,0
ENST00000771676,0,0,0,0,0,0
ENST00000771675,0,0,0,0,0,0
ENST00000653383,0,0,0,2,0,0
ENST00000668084,0,0,0,0,0,0
ENST00000771678,0,0,0,0,0,0
ENST00000651306,0,0,0,0,0,2
ENST00000771677,0,0,0,0,0,0
ENST00000771679,0,0,0,0,0,0
ENST00000771680,0,0,0,0,0,0
ENST00000771672,0,0,0,0,0,0
ENST00000771682,0,0,0,0,0,0
ENST00000771681,0,0,0,0,0,0
ENST00000771673,0,1,0,0,0,0
ENST00000505144,0,5,0,0,1,0
ENST00000515476,0,0,0,0,0,0
ENST00000503839,0,0,0,0,0,0
ENST00000771971,0,0,0,0,0,0
ENST00000771916,0,0,0,0,0,0
ENST00000771917,0,0,0,0,0,0
ENST00000771918,0,0,0,0,0,0
ENST00000772610,0,0,0,0,0,0
ENST00000773859,0,0,0,0,0,0
ENST00000774031,0,0,0,0,0,0
ENST00000773509,0,0,2,0,0,0
ENST00000773591,0,0,0,0,0,0
ENST00000773592,0,0,0,0,0,0
ENST00000773593,0,0,0,0,0,0
ENST00000773594,0,0,0,0,0,0
ENST00000773595,0,0,0,0,0,0
ENST00000773596,0,0,0,1,0,0
ENST00000503606,0,0,0,0,6,0
ENST00000716688,0,0,0,0,0,0
ENST00000771922,0,0,0,0,0,0
ENST00000771930,0,0,0,0,0,0
ENST00000771921,0,0,0,0,0,0
ENST00000771945,0,0,0,0,0,0
ENST00000771933,0,0,0,0,0,0
ENST00000771931,0,0,0,0,0,0
ENST00000771927,0,0,0,0,0,0
ENST00000771928,0,0,0,0,0,0
ENST00000771913,0,0,0,0,0,1
ENST00000771944,0,0,0,0,0,0
ENST00000771926,0,0,0,0,0,0
ENST00000771923,0,0,0,0,0,0
ENST00000771929,0,0,0,0,0,0
ENST00000771925,0,0,0,0,0,0
ENST00000771932,0,0,0,0,0,0
ENST00000771934,0,0,0,0,0,0
ENST00000771914,0,0,1,0,0,0
ENST00000771915,0,0,0,0,0,0
ENST00000771912,0,0,0,6,0,0
ENST00000771943,0,0,0,0,0,0
ENST00000771924,0,0,0,0,0,0
ENST00000771954,0,0,0,0,0,0
ENST00000771959,0,0,0,0,0,0
ENST00000771935,0,0,0,0,0,0
ENST00000771937,0,0,0,0,0,0
ENST00000655830,0,0,0,0,0,0
ENST00000771960,0,0,0,0,0,0
ENST00000701039,0,0,0,0,0,0
ENST00000701470,0,0,0,0,0,0
ENST00000771969,0,0,0,0,0,0
ENST00000771970,0,0,0,0,0,0
ENST00000657195,0,0,0,0,0,0
ENST00000771963,0,0,0,0,0,0
ENST00000771962,0,0,0,0,0,0
ENST00000771946,0,0,0,0,0,0
ENST00000771947,0,0,0,0,0,0
ENST00000771948,0,0,0,0,0,0
ENST00000771949,0,0,0,0,0,0
ENST00000771950,0,0,0,0,0,0
ENST00000771951,0,0,0,0,0,0
ENST00000771952,0,0,0,0,0,0
ENST00000771953,0,0,0,0,0,0
