id,Label,nodeAttr[nodesPresent, ]
ENST00000585682,GASK1B,turquoise
ENST00000296530,GASK1B,turquoise
ENST00000264433,FNIP2,turquoise
ENST00000306100,FSTL5,turquoise
ENST00000361618,MFAP3L,turquoise
ENST00000878953,TRAPPC11,turquoise
ENST00000864715,ACSL1,turquoise
ENST00000865677,SORBS2,turquoise
ENST00000865664,SORBS2,turquoise
ENST00000389354,FAM149A,turquoise
ENST00000940033,ZFP42,turquoise
ENST00000302006,IRX1,turquoise
ENST00000382496,SEMA5A,turquoise
ENST00000304623,CTNND2,turquoise
ENST00000706272,CTNND2,turquoise
ENST00000511377,CTNND2,turquoise
ENST00000683169,RETREG1,turquoise
ENST00000684695,RETREG1,turquoise
ENST00000382254,CDH12,turquoise
ENST00000264463,CDH10,turquoise
ENST00000265071,CDH6,turquoise
ENST00000899824,CDH6,turquoise
ENST00000282507,UGT3A2,turquoise
ENST00000396947,FST,turquoise
ENST00000509189,SHISAL2B,turquoise
ENST00000901832,OCLN,turquoise
ENST00000955764,OCLN,turquoise
ENST00000863954,HMGCR,turquoise
ENST00000615665,SSBP2,turquoise
ENST00000505980,SSBP2,turquoise
ENST00000274341,HAPLN1,turquoise
ENST00000671514,NR2F1-AS1,turquoise
ENST00000327111,NR2F1,turquoise
ENST00000693347,,turquoise
ENST00000675663,CAST,turquoise
ENST00000675179,CAST,turquoise
ENST00000395813,CAST,turquoise
ENST00000957489,PAM,turquoise
ENST00000304400,PAM,turquoise
ENST00000684379,PAM,turquoise
ENST00000261486,EPB41L4A,turquoise
ENST00000296600,ZNF474,turquoise
ENST00000893275,SNCAIP,turquoise
ENST00000895962,CSNK1G3,turquoise
ENST00000895972,CSNK1G3,turquoise
ENST00000895961,CSNK1G3,turquoise
ENST00000274487,ADAMTS19,turquoise
ENST00000511475,HINT1,turquoise
ENST00000509730,SAR1B,turquoise
ENST00000688649,MACROH2A1,turquoise
ENST00000274721,GFRA3,turquoise
ENST00000882289,KDM3B,turquoise
ENST00000503811,MATR3,turquoise
ENST00000925545,ARAP3,turquoise
ENST00000398587,PCDHGA11,turquoise
ENST00000434127,SPRY4,turquoise
ENST00000507359,KCTD16,turquoise
ENST00000859826,SH3RF2,turquoise
ENST00000511217,SH3RF2,turquoise
ENST00000296695,SPINK1,turquoise
ENST00000510027,SPINK1,turquoise
ENST00000706733,GRIA1,turquoise
ENST00000864868,WWC1,turquoise
ENST00000328939,KCNIP1,turquoise
ENST00000952660,DBN1,turquoise
ENST00000878587,N4BP3,turquoise
ENST00000681072,CANX,turquoise
ENST00000393438,RUFY1,turquoise
ENST00000681905,SIRT5,turquoise
ENST00000632346,,turquoise
ENST00000450930,ATXN1-AS1,turquoise
ENST00000783226,,turquoise
ENST00000357578,ALDH5A1,turquoise
ENST00000289361,BTN3A1,turquoise
ENST00000623276,ZSCAN26,turquoise
ENST00000641730,OR2I1,turquoise
ENST00000377050,UBD,turquoise
ENST00000471529,POU5F1,turquoise
ENST00000951755,HLA-B,turquoise
ENST00000274938,SCUBE3,turquoise
ENST00000889524,SCUBE3,turquoise
ENST00000940915,SCUBE3,turquoise
ENST00000649492,BTBD9,turquoise
ENST00000633794,DAAM2,turquoise
ENST00000937774,FOXP4,turquoise
ENST00000937781,FOXP4,turquoise
ENST00000373018,FRS3,turquoise
ENST00000372988,CCND3,turquoise
ENST00000689256,CUL7,turquoise
ENST00000674100,CUL7,turquoise
ENST00000185206,CLIC5,turquoise
ENST00000339561,CLIC5,turquoise
ENST00000275016,CYP39A1,turquoise
ENST00000334575,GSTA1,turquoise
ENST00000306858,SACK1B,turquoise
ENST00000274901,HMGCLL1,turquoise
ENST00000370830,BMP5,turquoise
ENST00000312431,DST,turquoise
ENST00000615563,MYO6,turquoise
ENST00000626131,,turquoise
ENST00000403245,CEP162,turquoise
ENST00000882408,CNR1,turquoise
ENST00000882409,CNR1,turquoise
ENST00000369393,MDN1,turquoise
ENST00000328345,POU3F2,turquoise
ENST00000369208,SIM1,turquoise
ENST00000928367,BEND3,turquoise
ENST00000424296,AK9,turquoise
ENST00000368802,REV3L,turquoise
ENST00000312719,HS3ST5,turquoise
ENST00000368581,RSPH4A,turquoise
ENST00000332958,RFX6,turquoise
ENST00000368498,GOPC,turquoise
ENST00000392477,NCOA7,turquoise
ENST00000337057,EPB41L2,turquoise
ENST00000904971,EPB41L2,turquoise
ENST00000622916,LINC01013,turquoise
ENST00000336749,MOXD1,turquoise
ENST00000367882,TCF21,turquoise
ENST00000612899,TNFAIP3,turquoise
ENST00000358430,TXLNB,turquoise
ENST00000367608,ADGRG6,turquoise
ENST00000367609,ADGRG6,turquoise
ENST00000968518,ADGRG6,turquoise
ENST00000296932,ADGRG6,turquoise
ENST00000972061,PLAGL1,turquoise
ENST00000361131,PPP1R14C,turquoise
ENST00000696526,PLEKHG1,turquoise
ENST00000367257,SYNE1,turquoise
ENST00000414563,ZDHHC14,turquoise
ENST00000275262,QKI,turquoise
ENST00000354536,SMOC2,turquoise
ENST00000356284,SMOC2,turquoise
ENST00000437615,LINC00242,turquoise
ENST00000648769,LINC00242,turquoise
ENST00000366756,DLL1,turquoise
ENST00000389574,SUN1,turquoise
ENST00000905052,FSCN1,turquoise
ENST00000608012,LINC03073,turquoise
ENST00000265849,PMS2,turquoise
ENST00000456174,HDAC9,turquoise
ENST00000448353,CCDC126,turquoise
ENST00000462546,FAM221A,turquoise
ENST00000645220,GSDME,turquoise
ENST00000643460,HOXA1,turquoise
ENST00000355633,HOXA1,turquoise
ENST00000851235,HOXA3,turquoise
ENST00000517635,HOXA-AS2,turquoise
ENST00000360046,HOXA4,turquoise
ENST00000222726,HOXA5,turquoise
ENST00000871702,TAX1BP1,turquoise
ENST00000317020,MATCAP2,turquoise
ENST00000396045,ELMO1,turquoise
ENST00000613132,IGFBP3,turquoise
ENST00000311160,TNS3,turquoise
ENST00000457718,TNS3,turquoise
ENST00000357936,DDC,turquoise
ENST00000622873,DDC,turquoise
ENST00000700146,EGFR,turquoise
ENST00000472837,GTF2IRD2B,turquoise
ENST00000611835,GTF2IRD2B,turquoise
ENST00000901288,GTF2I,turquoise
ENST00000901291,GTF2I,turquoise
ENST00000932170,GTF2I,turquoise
ENST00000394905,CCL26,turquoise
ENST00000435749,MAGI2-AS3,turquoise
ENST00000452320,MAGI2-AS3,turquoise
ENST00000878446,SEMA3C,turquoise
ENST00000265361,SEMA3C,turquoise
ENST00000331536,CROT,turquoise
ENST00000859638,CDK14,turquoise
ENST00000406263,CDK14,turquoise
ENST00000341723,HEPACAM2,turquoise
ENST00000394468,HEPACAM2,turquoise
ENST00000005178,PDK4,turquoise
ENST00000543273,CASTOR3P,turquoise
ENST00000687616,PMS2P1,turquoise
ENST00000895660,HBP1,turquoise
ENST00000878870,NRCAM,turquoise
ENST00000421101,LRRN3,turquoise
ENST00000308478,LRRN3,turquoise
ENST00000652298,PTPRZ1,turquoise
ENST00000668382,POT1,turquoise
ENST00000769347,,turquoise
ENST00000769325,,turquoise
ENST00000464848,IFT56,turquoise
ENST00000477922,MGAM2,turquoise
ENST00000302017,ZNF467,turquoise
ENST00000416793,AOC1,turquoise
ENST00000360937,AOC1,turquoise
ENST00000945646,KCNH2,turquoise
ENST00000713710,KCNH2,turquoise
ENST00000908206,NOS3,turquoise
ENST00000866404,NUB1,turquoise
ENST00000332007,DPP6,turquoise
ENST00000297261,SHH,turquoise
ENST00000886854,GATA4,turquoise
ENST00000678242,CTSB,turquoise
ENST00000524500,CTSB,turquoise
ENST00000251630,PDGFRL,turquoise
ENST00000520982,BMP1,turquoise
ENST00000306385,BMP1,turquoise
ENST00000970378,SCARA3,turquoise
ENST00000616834,PLEKHA2,turquoise
ENST00000520262,SLC20A2,turquoise
ENST00000887928,ASPH,turquoise
ENST00000671254,MIR124-2HG,turquoise
ENST00000665390,MIR124-2HG,turquoise
ENST00000685732,MIR124-2HG,turquoise
ENST00000276571,CRH,turquoise
ENST00000660308,C8orf34-AS1,turquoise
ENST00000912626,PRDM14,turquoise
ENST00000723787,,turquoise
ENST00000519840,,turquoise
ENST00000466821,RPL7,turquoise
ENST00000285381,CA3,turquoise
ENST00000684089,TMEM67,turquoise
ENST00000220763,CPQ,turquoise
ENST00000318528,ERICH5,turquoise
ENST00000254898,MATN2,turquoise
ENST00000430223,NIPAL2,turquoise
ENST00000220931,NCALD,turquoise
ENST00000309982,BAALC,turquoise
ENST00000297447,OXR1,turquoise
ENST00000297459,TMEM74,turquoise
ENST00000276646,SYBU,turquoise
ENST00000529175,SYBU,turquoise
ENST00000409003,SAMD12,turquoise
ENST00000286234,DEPTOR,turquoise
ENST00000303924,HAS2,turquoise
ENST00000696633,POU5F1B,turquoise
ENST00000323851,NDRG1,turquoise
ENST00000691704,VLDLR-AS1,turquoise
ENST00000357248,SMARCA2,turquoise
ENST00000636559,SMARCA2,turquoise
ENST00000427722,RFX3-DT,turquoise
ENST00000959913,MPDZ,turquoise
ENST00000380911,CER1,turquoise
ENST00000896634,MYORG,turquoise
ENST00000470744,CLTA,turquoise
ENST00000303068,ENTREP1,turquoise
ENST00000715875,,turquoise
ENST00000442371,GCNT1,turquoise
ENST00000347159,PSAT1,turquoise
ENST00000375751,SYK,turquoise
ENST00000375512,BICD2,turquoise
ENST00000854365,FGD3,turquoise
ENST00000375472,SUSD3,turquoise
ENST00000427277,WNK2,turquoise
ENST00000801375,,turquoise
ENST00000374736,ABCA1,turquoise
ENST00000374270,SUSD1,turquoise
ENST00000928183,ZNF618,turquoise
ENST00000373808,GSN,turquoise
ENST00000972594,GSN,turquoise
ENST00000373818,GSN,turquoise
ENST00000896215,CRB2,turquoise
ENST00000352480,ASS1,turquoise
ENST00000361069,LAMC3,turquoise
ENST00000891838,RALGDS,turquoise
ENST00000468019,RPL7A,turquoise
ENST00000277537,SEC16A,turquoise
ENST00000399012,PLCXD1,turquoise
ENST00000381095,NLGN4X,turquoise
ENST00000380787,MID1,turquoise
ENST00000380289,GRPR,turquoise
ENST00000871544,RAI2,turquoise
ENST00000949205,ZFX,turquoise
ENST00000379145,PCYT1B,turquoise
ENST00000379044,ARX,turquoise
ENST00000377073,ZNF157,turquoise
ENST00000498425,EBP,turquoise
ENST00000374299,SLC7A3,turquoise
ENST00000298085,SLC7A3,turquoise
ENST00000536169,NLGN3,turquoise
ENST00000358741,NLGN3,turquoise
ENST00000644024,POU3F4,turquoise
ENST00000755579,,turquoise
ENST00000755598,,turquoise
ENST00000420881,PCDH19,turquoise
ENST00000255531,PCDH19,turquoise
ENST00000909758,PCDH19,turquoise
ENST00000243298,RAB9B,turquoise
ENST00000674403,,turquoise
ENST00000324342,RNF128,turquoise
ENST00000336803,CLDN2,turquoise
ENST00000851044,CRIPTO3,turquoise
ENST00000893585,PAK3,turquoise
ENST00000635795,DCX,turquoise
ENST00000371993,DCX,turquoise
ENST00000680476,DCX,turquoise
ENST00000371959,AMOT,turquoise
ENST00000371962,AMOT,turquoise
ENST00000743915,,turquoise
ENST00000842009,,turquoise
ENST00000414769,MIR503HG,turquoise
ENST00000394155,FHL1,turquoise
ENST00000287538,ZIC3,turquoise
ENST00000478471,ZIC3,turquoise
ENST00000370536,SOX3,turquoise
ENST00000338017,SLITRK4,turquoise
ENST00000966679,SLITRK2,turquoise
ENST00000422081,,turquoise
ENST00000902931,MAMLD1,turquoise
ENST00000370401,MAMLD1,turquoise
ENST00000342782,DUSP9,turquoise
ENST00000350060,ARHGAP4,turquoise
ENST00000696579,DKC1,turquoise
ENST00000692053,,turquoise
ENST00000844172,,turquoise
ENST00000779634,,turquoise
ENST00000336152,HTR7,turquoise
ENST00000325980,VENTX,turquoise
ENST00000539009,LINC02617,turquoise
ENST00000689432,LOC105373997,turquoise
ENST00000723640,,turquoise
